@relation 'hadoop-weka.filters.unsupervised.attribute.Remove-V-R3,6,last'

@attribute ncommitsinproject numeric
@attribute nissuescreatedinproject numeric
@attribute timeopen {0,7}


@data
448,336,0
952,766,7
0,367,7
885,720,7
1488,1163,7
1357,894,7
690,634,7
328,565,7
0,596,7
0,279,7
1064,916,7
1408,819,7
896,667,7
0,498,7
1288,1075,7
1140,791,7
974,709,7
1292,765,7
0,362,7
0,336,7
1244,911,7
0,340,7
1142,928,7
1154,794,7
0,348,7
1280,1000,7
1278,1081,7
0,343,7
1437,994,7
1312,765,7
1104,937,7
938,711,7
588,591,7
1308,1072,7
1052,755,7
0,313,0
482,592,7
0,635,7
1144,1022,7
610,711,7
0,236,7
1448,1012,7
974,667,7
1184,742,7
571,803,7
0,265,7
0,561,7
0,180,7
770,824,7
0,620,7
558,674,7
1354,1036,7
1010,904,7
1118,798,7
1358,1012,7
924,692,7
0,216,7
0,163,7
1256,813,7
600,689,7
0,620,7
976,710,7
0,579,7
1532,809,7
0,331,7
1178,740,7
482,333,7
0,233,7
1306,778,7
486,347,7
0,242,7
0,297,7
702,628,7
0,219,7
0,25,7
0,505,7
0,234,7
1396,1126,7
1422,765,7
1431,1044,7
1128,939,7
1316,1069,7
0,568,7
1134,888,7
1248,811,7
872,930,7
888,698,7
0,569,7
0,192,7
988,892,7
1139,863,7
626,622,7
594,512,7
1344,1038,7
798,874,7
656,729,7
1020,741,7
1252,741,7
686,766,7
1179,924,7
0,536,7
422,432,7
0,509,7
0,362,7
0,565,7
478,332,7
988,687,7
0,329,7
905,819,7
1246,916,7
0,569,7
0,364,7
0,110,7
770,659,7
0,98,7
990,890,7
1240,907,7
990,888,7
998,890,7
556,666,7
1310,777,7
0,365,7
666,600,7
1252,982,7
759,808,7
1388,809,7
1200,876,7
614,629,7
1139,920,7
1336,1078,7
1224,952,7
850,834,7
0,615,7
0,264,7
0,377,7
0,280,7
0,556,7
0,221,7
1108,822,7
604,686,7
0,279,7
612,632,7
747,805,7
0,187,7
1566,1180,7
1104,751,7
0,555,7
1016,739,7
590,620,7
950,677,7
0,288,7
1308,1015,7
486,357,7
0,298,7
0,567,7
0,634,7
0,597,7
0,639,7
1116,972,7
0,626,7
1422,1002,7
0,485,7
0,222,7
0,495,7
1214,916,7
644,680,7
670,567,7
1118,788,7
661,718,7
1218,925,7
970,787,7
782,661,7
1284,1070,7
0,336,7
0,273,7
1169,917,7
1120,877,7
0,549,7
1110,724,7
1130,803,7
1334,1098,7
0,629,7
1182,961,7
640,693,7
0,616,7
1172,958,7
1518,808,7
1292,1096,7
1018,919,7
1264,1063,7
1426,1068,7
128,526,7
1440,1078,7
0,215,7
984,685,7
624,706,7
468,333,7
1514,1169,7
0,473,7
904,877,7
0,225,7
1449,910,7
720,532,7
952,716,7
862,669,7
1112,796,7
0,598,7
852,665,7
0,564,7
648,567,7
1124,734,7
1034,856,7
903,825,7
985,1078,7
1291,920,7
652,580,7
0,591,7
512,609,7
1372,1036,7
0,637,7
0,450,7
0,551,7
0,292,7
0,551,7
1086,726,7
0,281,7
1144,1042,7
0,518,7
0,294,7
974,747,7
612,712,7
1368,1108,7
748,772,7
0,215,7
0,574,7
774,539,7
984,890,7
1074,987,7
0,276,7
0,330,7
0,339,7
794,816,7
1128,795,7
1128,848,7
0,100,7
960,745,7
1314,1083,7
1220,1016,7
1208,996,7
1006,888,7
0,87,7
0,363,7
808,867,7
554,715,7
758,860,7
979,1100,7
1460,1138,7
879,690,7
0,649,7
962,962,7
0,552,7
0,612,7
536,717,7
682,759,7
0,628,7
988,898,7
972,888,7
1401,1040,7
1088,772,7
966,746,7
1458,934,7
895,786,7
1280,999,7
1112,826,7
1032,742,7
1422,766,7
1120,790,7
128,532,7
1326,1099,7
1106,815,7
946,688,7
1344,1116,7
0,289,7
1308,1069,7
902,690,7
753,810,7
909,825,7
909,806,7
0,488,7
663,722,7
0,279,7
0,461,7
538,503,7
1374,1101,7
0,497,7
0,628,7
0,589,7
486,358,7
0,179,7
1366,1035,7
1136,964,7
936,659,7
0,351,7
0,293,7
1126,689,7
772,661,7
1010,900,7
0,318,7
772,660,7
1278,809,7
981,924,7
1460,965,7
728,639,7
587,693,7
1502,800,7
0,282,7
1382,1117,7
1110,714,7
0,596,7
1408,775,7
1008,890,7
0,539,7
0,547,7
0,590,7
0,335,7
1117,958,7
1378,1041,7
1060,743,7
0,571,7
1110,821,7
0,627,7
706,740,7
926,681,7
830,875,7
668,619,7
607,706,7
1120,795,7
1186,757,7
660,734,7
1433,998,7
1182,743,7
0,373,7
652,625,7
586,521,7
602,709,7
1448,962,7
1162,787,7
0,214,7
0,307,7
0,566,7
1441,900,7
602,628,7
632,579,7
30,572,7
1160,767,7
791,879,7
0,588,7
1276,996,7
901,834,7
1126,802,7
1104,837,7
0,348,7
0,311,7
895,769,7
862,692,7
1138,791,7
0,535,7
1034,733,7
1201,885,7
0,533,7
610,549,7
0,537,7
1238,960,7
632,625,7
0,292,7
0,606,7
749,810,7
468,331,7
0,291,7
1412,1135,7
1330,1038,7
1460,1140,7
1536,806,7
0,280,7
1204,723,7
416,426,7
0,354,7
0,268,7
0,364,7
893,763,7
1536,1187,7
710,630,7
582,515,7
0,226,7
0,576,7
1078,770,7
0,578,7
590,570,7
863,837,7
1135,856,7
912,657,7
1514,797,7
901,844,7
0,528,7
1376,1035,7
1014,904,7
0,614,7
1000,967,7
1042,988,7
1102,750,7
0,225,7
985,1072,7
1396,1126,7
1386,1052,7
1421,1000,7
0,355,7
1427,1047,7
1346,1043,7
1356,926,7
1564,818,7
581,770,7
1456,921,7
1232,960,7
817,941,7
1218,954,7
762,832,7
0,224,7
1137,862,7
0,39,7
1428,760,7
0,215,7
0,215,7
1412,1138,7
0,533,7
0,507,7
0,286,7
1568,799,7
1402,818,7
484,598,7
1404,1034,7
226,536,7
854,678,7
1456,925,7
1138,936,7
836,662,7
424,598,7
0,329,7
0,349,7
0,191,7
0,437,7
1470,1165,7
1280,755,7
658,482,7
846,883,7
1439,879,7
494,420,7
1354,1013,7
1330,1097,7
0,523,7
898,881,7
0,291,7
1382,1060,7
781,817,7
1042,871,7
1108,837,7
1204,903,7
0,586,7
1018,897,7
998,720,7
0,356,7
1196,753,7
1034,962,7
846,682,7
0,565,7
0,614,7
905,812,7
686,513,7
1352,1109,7
895,723,7
0,547,7
558,705,7
857,1035,7
603,689,7
1014,896,7
1336,776,7
0,498,7
472,465,7
1538,821,7
0,111,7
1208,750,7
0,323,7
1242,734,7
928,966,7
1441,908,7
0,617,7
60,555,7
0,631,7
0,148,7
1002,900,7
689,744,7
1300,1116,7
0,283,7
1410,1088,7
0,430,7
138,524,7
492,412,7
1068,984,7
0,369,7
594,571,7
1142,752,7
0,346,7
0,559,7
783,795,7
909,809,7
1044,743,7
0,414,7
1112,825,7
1098,722,7
1347,920,7
1068,912,7
693,763,7
1038,737,7
1060,980,7
1135,860,7
810,664,7
690,653,7
1314,1083,7
1300,1080,7
1118,729,7
630,585,7
0,601,7
1138,888,7
1439,998,7
0,565,7
1442,988,7
0,553,7
998,906,7
564,719,7
0,572,7
1421,1053,7
1372,1029,7
1188,923,7
771,815,7
760,822,7
278,548,7
648,630,7
846,885,7
600,563,7
1518,799,7
806,863,7
1126,721,7
0,220,7
0,577,7
658,597,7
1072,986,7
102,556,7
1350,1106,7
1510,1190,7
889,832,7
1390,1127,7
0,608,7
898,729,7
946,722,7
765,814,7
1427,883,7
842,680,7
0,373,7
1350,833,7
956,741,7
164,536,7
1388,808,7
0,250,7
0,639,7
868,677,7
1222,1035,7
964,920,7
0,568,7
0,274,7
638,695,7
897,784,7
614,661,7
1266,978,7
1437,995,7
1072,927,7
0,365,7
574,592,7
0,129,7
570,691,7
828,615,7
976,669,7
1064,981,7
0,644,7
808,833,7
1162,914,7
0,241,0
1072,987,7
0,352,7
122,538,7
0,236,7
1322,762,7
0,288,7
751,816,7
1160,768,7
0,360,7
0,404,7
880,701,7
1170,917,7
852,615,0
869,686,7
0,566,7
892,871,7
1134,942,7
962,683,7
0,612,7
774,582,7
1114,714,7
0,547,7
994,899,7
1108,789,7
1140,744,7
1142,783,7
1418,1000,7
0,586,7
0,326,7
1072,738,7
1110,914,7
1322,1051,7
1290,830,7
1286,1071,7
0,239,7
1220,927,7
0,293,7
610,581,7
0,523,7
1398,814,7
1277,910,7
0,194,7
662,726,7
0,282,7
1116,743,7
1234,903,7
0,640,7
418,442,7
1066,767,7
0,500,7
1314,1082,7
1214,1036,7
446,447,7
0,579,7
348,576,7
0,238,7
644,687,7
1158,951,7
615,708,7
0,359,7
906,682,7
0,185,7
922,684,7
1402,1068,7
0,290,7
0,284,7
1334,776,7
0,540,7
1208,757,7
952,873,7
612,578,7
1138,1034,7
0,627,7
510,464,7
1216,1044,7
0,265,7
0,627,7
1334,1038,7
1464,1136,7
1064,917,7
1146,946,7
544,713,7
792,893,7
1112,932,7
1346,848,7
0,340,7
1176,736,7
0,359,7
138,522,7
1016,970,7
988,887,7
1146,757,7
898,726,7
1040,880,7
0,642,7
1330,1059,7
1310,802,7
1178,739,7
602,569,7
1194,944,7
643,690,7
1340,1077,7
652,579,7
1256,732,7
0,554,7
0,524,7
0,332,7
0,383,7
942,858,7
0,362,7
1414,1012,7
1260,983,7
1374,1113,7
1084,740,7
912,654,7
1526,1182,7
1226,1049,7
0,581,7
1138,965,7
761,791,7
1298,1084,7
448,338,7
1162,961,7
966,731,7
1132,835,7
984,896,7
0,223,7
1108,869,7
828,610,7
0,560,7
816,665,7
0,236,7
42,564,7
0,591,7
758,859,7
934,688,7
1365,898,7
1134,891,7
972,688,7
1435,898,7
1008,884,7
0,506,7
1114,790,7
1540,1198,7
0,368,7
686,511,7
887,752,7
1190,902,7
907,828,7
1190,903,7
662,723,7
1024,926,7
938,702,7
934,687,7
620,723,7
976,710,7
1322,775,7
628,587,7
768,823,7
913,855,7
1322,1051,7
1270,1005,7
0,282,7
748,543,7
0,264,7
602,677,7
0,246,7
1078,769,7
840,876,7
484,597,7
0,116,7
498,422,7
1373,1035,7
0,62,7
1550,830,7
0,280,7
1318,931,7
907,791,7
1384,762,7
0,314,7
492,346,7
1330,1095,7
0,589,7
0,583,7
1198,728,7
1470,1154,7
1086,775,7
0,402,7
936,857,7
0,288,7
1198,729,7
859,846,7
0,543,7
652,580,7
0,573,7
1344,1045,7
1132,812,7
1080,783,7
0,565,7
0,560,7
1152,678,7
0,268,7
0,555,7
0,229,7
612,566,7
0,588,7
1012,973,7
0,505,7
969,894,7
1130,882,7
1179,923,7
0,633,7
0,569,7
901,808,7
1327,926,7
1417,1043,7
932,660,7
1222,897,7
0,408,7
1232,968,7
434,443,7
896,690,7
0,263,7
980,872,7
0,310,7
260,546,7
693,777,7
996,902,7
768,537,7
0,225,7
0,281,7
1068,768,7
0,304,7
1104,680,7
699,736,7
1334,1043,7
538,716,7
1486,1163,7
1092,777,7
0,517,7
552,660,7
1214,918,7
1420,998,7
770,657,7
606,686,7
831,833,7
0,379,7
595,690,7
901,833,7
708,649,7
0,547,7
116,550,7
1542,825,7
0,38,7
0,69,7
1528,1182,7
0,578,7
604,627,7
0,355,7
970,707,7
1416,1130,7
0,519,7
1118,974,7
0,292,7
616,654,7
0,553,7
610,551,7
0,634,7
1217,882,7
1332,787,7
1404,750,7
0,630,7
1238,971,7
1474,1140,7
1186,960,7
1194,802,7
994,896,7
1178,740,7
0,257,7
1076,786,7
146,527,7
0,194,7
860,689,7
0,266,7
1082,990,7
1122,839,7
0,292,7
1006,893,7
1070,741,7
815,933,7
0,534,7
0,235,7
0,623,7
0,579,7
964,708,7
1114,933,7
1098,741,7
0,625,7
1522,816,7
772,550,7
0,569,7
887,761,7
0,312,7
128,529,7
1396,1058,7
1554,821,7
1199,880,7
0,281,7
480,347,7
1328,1111,7
0,577,7
572,622,7
1106,678,7
970,960,7
1168,953,7
982,681,7
1352,1107,7
0,405,7
1244,1036,7
0,232,7
944,673,7
0,636,7
0,210,7
650,453,7
0,362,7
1068,937,7
0,577,7
0,558,7
0,597,7
958,883,7
644,586,7
160,532,7
0,554,7
234,537,7
0,504,7
0,347,7
0,572,7
478,466,7
1126,801,7
484,351,7
1292,1020,7
904,687,7
192,532,7
1419,1042,7
1451,1015,7
0,504,7
756,819,7
1379,1031,7
1518,1168,7
128,536,7
1164,745,7
0,590,7
0,182,7
0,544,7
1281,917,7
0,643,7
1450,962,7
0,449,7
1120,885,7
1408,1090,7
1118,796,7
0,579,7
578,618,7
1014,904,7
0,56,7
0,578,7
1466,1158,7
0,280,7
1438,1043,7
899,778,7
920,652,7
1132,1027,7
1265,907,7
0,556,7
870,669,7
0,563,7
454,596,7
780,578,7
0,526,7
0,368,7
1312,759,7
1256,807,7
0,499,7
0,619,7
0,482,7
0,278,7
0,633,7
0,362,7
1288,1077,7
0,593,7
887,749,7
0,501,7
0,289,7
1277,916,7
988,820,7
0,615,7
566,694,7
592,516,7
0,276,7
0,318,7
450,330,7
938,775,7
934,672,7
1208,953,7
1438,818,7
1432,985,7
1439,886,7
0,366,7
0,585,7
1264,1065,7
0,455,7
1434,1080,7
0,589,7
1136,801,7
1434,1022,7
0,308,7
1092,878,7
594,608,7
1506,1177,7
1281,916,7
0,267,7
964,713,7
0,605,7
0,368,7
0,343,7
1324,1009,7
910,683,7
0,550,7
0,583,7
128,522,7
0,367,7
1216,889,7
1092,787,7
950,875,7
1040,736,7
0,292,7
1373,899,7
920,879,7
887,762,7
820,873,7
1484,1142,7
882,693,7
0,227,7
0,182,7
1100,747,7
0,544,7
928,656,7
482,445,7
0,360,7
1178,784,7
646,609,7
0,595,7
0,616,7
0,564,7
0,569,7
940,741,7
968,708,7
0,463,7
1072,763,7
960,714,7
1052,744,7
0,373,7
636,686,7
634,583,7
0,565,7
0,535,7
1240,740,7
1198,892,7
0,639,7
348,580,7
1012,894,7
1222,756,7
0,347,7
0,510,7
1048,903,7
1082,773,7
1058,978,7
1218,926,7
944,688,7
766,635,7
352,581,7
896,691,7
0,181,7
0,244,7
1258,745,7
854,692,7
940,862,7
944,729,7
0,249,7
1322,780,7
1190,753,7
0,108,7
1540,1199,7
1430,1078,7
1084,739,7
0,542,7
0,602,7
1514,798,7
644,620,7
1114,951,7
558,717,7
1160,939,7
0,432,7
0,374,7
659,734,7
908,642,7
608,571,7
0,510,7
0,208,7
1348,1107,7
1080,765,7
0,346,7
774,850,7
1158,857,7
1244,1037,7
1112,826,7
984,725,7
852,690,7
0,589,7
0,177,7
1464,1139,7
0,299,7
1072,985,7
783,807,7
1084,991,7
0,540,7
1296,810,7
754,535,7
696,742,7
1354,1105,7
1538,1190,7
480,463,7
1378,1113,7
676,742,7
847,835,7
0,344,7
757,814,7
0,534,7
1106,701,7
842,882,7
0,285,7
1310,1102,7
1210,747,7
0,399,7
778,855,7
1394,1125,7
0,548,7
498,376,7
1250,989,7
988,893,7
0,569,7
985,931,7
892,698,7
1292,1020,7
580,645,7
1443,1019,7
1182,686,7
926,696,7
1132,949,7
1118,720,7
0,519,7
1447,909,7
666,570,7
0,198,7
874,625,7
1124,733,0
1190,807,7
1285,917,7
1050,749,7
0,589,7
1102,751,7
1308,1064,7
1188,747,7
1248,809,7
0,577,7
990,888,7
1110,749,7
0,211,7
1224,750,7
621,709,7
0,266,7
1034,900,7
1204,732,7
0,544,7
1220,1043,7
0,615,7
0,449,7
1194,917,7
0,629,7
0,293,7
0,527,7
0,611,7
1346,921,7
1524,1183,7
1310,775,7
0,261,7
0,559,7
0,601,7
922,997,7
1373,1034,7
0,582,7
1402,1050,7
916,954,7
1494,1161,7
562,672,7
1114,685,7
910,949,7
0,539,7
1064,910,7
0,248,7
1250,1031,7
936,709,7
1035,963,7
641,696,7
0,504,0
0,440,7
596,578,7
1328,1110,7
0,384,7
1418,819,7
684,514,7
1184,728,7
656,469,7
550,507,7
478,336,7
560,723,7
763,813,7
0,285,7
474,442,7
0,406,7
0,548,7
914,654,7
856,922,7
1248,924,7
1338,1100,7
966,885,7
0,618,7
0,611,7
0,408,7
888,930,7
814,955,7
0,509,7
1568,800,7
996,891,7
1038,748,7
609,719,7
992,678,7
1338,1101,7
1172,776,7
0,290,7
1320,1088,7
1114,819,7
0,330,7
0,280,7
0,563,7
1120,688,7
1114,876,7
0,280,7
0,448,7
854,673,7
1258,816,7
618,630,7
758,821,7
0,580,7
0,248,7
818,866,7
0,613,7
0,566,7
782,584,7
958,916,7
602,567,7
1182,935,7
609,722,7
756,819,7
1312,1067,7
1454,1145,7
0,614,7
1504,1156,7
962,866,7
0,630,7
615,705,7
770,546,7
626,651,7
1427,998,7
1439,980,7
1484,786,7
0,561,7
546,505,7
0,500,7
0,563,7
0,642,7
0,283,7
0,583,7
785,818,7
884,678,7
882,664,7
0,258,7
930,696,7
1284,1073,7
901,832,7
564,645,7
592,694,7
1442,1146,7
836,664,7
638,564,7
1268,783,7
1142,755,7
998,904,7
560,671,7
0,532,7
0,375,7
783,801,7
1088,739,7
0,225,7
909,828,7
0,281,7
1102,820,7
0,292,7
0,345,7
972,691,7
1146,938,7
1141,916,7
1114,843,7
1412,1091,7
1250,763,7
0,334,7
0,353,7
550,715,7
1128,833,7
1318,1076,7
630,671,7
780,579,7
0,229,7
1132,956,7
944,730,7
0,536,7
1248,803,7
1518,811,7
0,334,7
0,244,7
0,600,7
0,620,7
606,569,7
856,623,7
771,813,7
1265,908,7
1206,995,7
962,742,7
0,293,7
0,375,7
600,623,7
1156,951,7
974,712,7
0,268,7
710,531,7
1308,1073,7
0,342,7
0,275,7
1364,839,7
1360,1020,7
1020,972,7
1314,1102,7
1068,913,7
0,348,7
1172,871,7
420,352,7
0,186,7
1228,760,7
0,603,7
0,237,7
0,291,7
0,282,7
0,588,7
0,304,7
1218,810,7
1012,984,7
791,878,7
710,749,7
868,912,7
0,286,7
0,571,7
1375,895,7
0,611,7
952,693,7
1438,879,7
876,711,7
1318,750,7
0,314,7
0,181,7
899,760,7
636,585,7
952,768,7
0,371,7
0,438,7
562,674,7
0,570,7
0,608,7
0,570,7
0,363,7
0,570,7
765,796,7
836,1008,7
1058,996,7
720,532,7
332,563,7
0,601,7
1480,778,7
1380,810,7
889,753,7
1376,1059,7
0,363,7
788,648,7
1450,963,7
0,565,7
899,779,7
0,365,7
0,223,7
1046,984,7
1146,748,7
964,917,7
0,614,7
770,542,7
0,73,7
1444,1006,7
1090,942,7
0,569,7
0,446,7
0,360,7
576,802,7
626,603,7
472,347,7
906,680,7
1324,1011,7
0,348,7
754,817,7
0,559,7
634,697,7
1429,998,7
1380,1035,7
0,359,7
1092,788,7
0,522,7
771,820,7
1566,1185,7
772,662,7
658,563,7
512,490,7
1094,743,7
1010,678,7
1438,1019,7
1326,764,7
0,612,7
0,226,7
632,682,7
1444,763,7
0,616,7
0,547,7
0,615,7
672,569,7
1198,736,7
0,267,7
1132,944,7
716,527,7
766,833,7
883,720,7
774,847,7
0,635,7
1308,1063,7
638,443,7
1034,732,7
0,337,7
1302,775,7
1412,1040,7
1230,981,7
0,558,7
638,739,7
1396,1125,7
1104,683,7
0,426,7
1118,728,7
897,839,7
942,787,7
970,708,7
972,889,7
622,597,7
1280,749,7
1431,1001,7
0,446,7
956,769,7
488,457,7
0,297,7
574,590,7
1110,945,7
1242,812,7
0,353,7
0,563,7
1372,1108,7
650,565,7
0,252,7
992,894,7
0,259,7
1326,1093,7
1480,780,7
0,563,7
1338,1099,7
1000,901,7
1379,921,7
1286,751,7
1365,920,7
1243,918,7
0,279,7
1522,807,7
1236,892,7
0,125,7
692,661,7
0,361,7
1470,948,7
1038,881,7
0,520,7
1296,799,7
0,227,7
1396,746,7
1304,1095,7
644,624,7
1102,689,7
0,363,7
1000,778,7
0,49,7
1142,1020,7
1150,949,7
0,341,7
1210,910,7
1210,1026,7
1106,962,7
761,790,7
0,280,7
0,313,7
1204,811,7
1086,776,7
0,566,7
611,713,7
0,251,7
816,667,7
0,356,7
0,606,7
624,671,7
0,495,7
1438,966,7
885,715,7
838,874,7
1292,754,7
1316,1021,7
0,486,7
1346,830,7
1518,805,7
1423,1000,7
1004,877,7
0,247,7
0,611,7
0,539,7
1222,895,7
1433,991,7
699,735,7
768,824,7
1306,839,7
950,963,7
1078,779,7
1136,948,7
1334,1069,7
0,272,7
0,27,7
1204,907,7
1250,742,7
224,532,7
1344,922,7
912,841,7
490,465,7
590,571,7
0,225,7
752,543,7
586,554,7
691,760,7
1354,1037,7
0,566,7
930,969,7
864,825,7
885,745,7
0,560,7
1100,681,7
128,532,7
0,181,7
0,386,7
872,622,7
1174,751,7
1456,763,7
1194,739,7
1332,788,7
0,625,7
1090,741,7
642,564,7
0,594,7
1130,849,7
1082,764,7
0,142,7
0,215,0
1118,847,7
0,570,7
1434,1140,7
0,286,7
766,831,7
1112,676,7
972,693,7
0,265,7
634,566,7
0,17,7
1431,999,7
0,300,7
1298,1117,7
1330,1105,7
896,716,7
1433,1051,7
548,679,7
0,602,7
0,472,7
738,778,7
1532,804,7
770,547,7
1132,747,7
1284,818,7
500,432,7
1148,798,7
1136,796,7
902,640,7
0,603,7
913,843,7
962,710,7
1154,687,7
954,1088,7
0,224,7
1434,816,7
0,631,7
604,684,7
964,895,7
0,585,7
0,216,7
0,324,7
422,431,7
0,278,7
934,696,7
826,1030,7
1438,758,7
0,280,7
889,694,7
898,669,7
1316,758,7
1144,929,7
626,673,7
1144,792,7
0,268,7
1324,1026,7
0,360,7
0,542,7
544,688,7
0,294,0
846,686,7
1206,1032,7
1064,905,7
0,348,7
1212,740,7
957,917,7
474,342,7
960,729,7
0,638,7
0,561,7
0,120,7
0,55,7
1132,742,7
550,664,7
0,599,7
0,547,7
0,349,7
0,637,7
1112,845,7
1404,1049,7
1326,772,7
1368,1101,7
858,677,7
0,590,7
0,334,7
922,691,7
1136,800,7
1094,956,7
0,358,7
0,294,7
0,386,7
1094,790,7
0,287,7
0,225,7
40,564,7
770,564,7
1102,682,7
1002,720,7
1182,729,7
0,365,7
1266,1040,7
0,288,7
0,614,7
768,660,7
0,540,7
968,743,7
780,669,7
1364,1038,7
0,628,7
1106,744,7
1486,1164,7
556,715,7
588,567,7
0,544,7
0,395,7
1090,758,7
1232,968,7
0,576,7
