@relation 'hadoop-weka.filters.unsupervised.attribute.Remove-V-R3,6,last'

@attribute ncommitsinproject numeric
@attribute nissuescreatedinproject numeric
@attribute timeopen {0,90}


@data
0,349,0
0,637,90
1112,845,90
1404,1049,90
1326,772,90
1368,1101,90
858,677,90
0,590,90
0,334,90
922,691,90
1136,800,90
1094,956,90
0,358,90
0,294,90
0,386,90
1094,790,90
0,287,90
0,225,90
40,564,90
770,564,90
1102,682,90
1002,720,90
1182,729,0
0,365,90
1266,1040,90
0,288,90
0,614,90
768,660,90
0,540,90
968,743,90
780,669,90
1364,1038,90
0,628,90
1106,744,90
1486,1164,90
556,715,90
588,567,90
0,544,90
0,395,90
1090,758,0
1232,968,0
0,576,90
0,350,0
1364,761,90
1446,1019,90
0,543,90
0,358,0
0,597,90
1142,954,90
838,607,90
1162,864,90
970,789,0
906,640,90
574,795,90
1160,742,0
754,661,90
930,879,90
0,527,0
656,562,90
1518,1175,90
0,528,90
498,457,90
744,536,90
0,259,90
422,594,90
0,280,90
1136,936,90
1176,943,90
1242,968,90
0,464,90
1320,748,90
1108,737,90
0,281,90
932,969,90
766,541,90
1064,981,90
1120,788,90
854,921,90
0,594,90
1222,1038,90
1448,964,90
1402,888,90
0,363,0
1062,912,90
870,669,90
1204,910,90
1130,829,0
854,691,90
610,670,90
1126,740,90
1176,784,0
950,877,0
0,266,90
0,226,0
1442,1005,0
1020,894,0
0,581,90
558,667,90
1230,809,90
924,673,90
1378,1036,90
0,289,90
772,663,90
446,356,90
968,711,90
0,366,0
1118,796,90
0,560,90
938,776,90
1192,751,90
974,744,0
0,635,90
580,590,90
0,318,0
0,222,90
1410,1053,90
0,283,90
0,243,90
0,587,90
1250,808,90
1428,1067,0
0,420,90
1310,776,90
924,881,0
1016,732,0
806,862,0
0,541,90
0,556,90
138,526,90
1250,809,90
1288,745,90
986,887,0
0,600,0
456,332,90
1000,883,0
0,559,90
984,739,90
1190,748,90
0,294,0
0,215,0
640,701,0
1280,1001,90
534,715,90
1211,957,90
866,669,90
606,628,90
776,638,90
0,267,90
0,311,90
0,543,90
1176,797,90
1518,813,90
0,599,0
632,577,90
0,152,90
0,444,0
1188,972,90
958,709,90
869,688,90
999,1079,0
484,595,90
1320,775,90
0,633,90
968,743,0
40,566,90
844,677,90
1336,775,0
996,902,0
0,223,0
748,656,90
1222,740,0
689,770,0
1088,774,90
0,362,90
0,339,0
1206,793,90
906,731,90
1277,912,90
1036,881,90
628,646,90
1018,899,0
0,539,90
1042,744,90
1454,816,90
1108,692,90
1168,948,0
0,569,90
1518,1171,0
0,277,0
1244,732,0
900,879,90
0,311,90
1506,1151,90
569,800,90
661,723,0
738,780,90
1442,1145,90
1170,955,0
1374,1118,0
996,694,90
0,565,90
1194,740,90
1280,809,90
838,609,90
1348,1082,90
994,896,90
614,543,90
0,325,0
0,360,90
0,277,90
0,365,90
1174,741,0
1052,742,90
0,298,90
922,690,0
1292,831,90
1138,966,90
1324,811,90
1190,750,90
0,218,90
1246,1032,90
996,759,90
0,362,90
650,593,90
1338,1043,90
1346,1099,90
616,685,90
816,662,90
0,609,90
1392,733,0
0,371,90
1040,749,90
860,669,90
598,687,0
1372,1112,90
1300,784,90
630,606,90
769,810,90
0,365,90
588,527,90
292,554,90
1252,811,90
1550,821,90
500,601,90
1295,997,0
1314,1094,90
1180,731,90
1540,829,90
1110,842,0
946,972,90
886,630,90
1312,1078,90
1016,974,90
1276,997,90
1450,961,90
984,959,0
640,580,90
1016,977,0
0,338,0
1130,952,90
1320,932,90
0,588,90
1114,841,90
674,564,90
754,844,90
683,747,0
1470,1153,90
844,681,90
0,599,90
948,720,90
1314,1093,90
1436,982,90
0,637,0
1098,963,90
0,540,90
1392,1124,90
1404,1116,0
762,636,90
878,661,90
1114,789,0
779,816,0
0,591,0
42,560,90
0,331,90
1580,828,90
594,699,90
986,683,90
0,286,90
0,256,0
0,526,90
897,837,90
1066,983,0
966,696,90
0,331,90
678,645,90
0,570,90
964,897,90
486,405,90
978,715,90
1428,1081,90
618,635,90
562,673,90
0,336,90
0,228,90
0,643,90
1430,750,90
676,497,90
0,546,90
0,298,90
1040,735,90
0,363,90
731,806,90
0,559,90
0,532,0
0,297,90
1324,1023,90
1122,958,90
1388,1058,90
0,141,90
804,862,90
0,10,90
0,569,90
990,897,0
932,714,90
1116,786,90
1086,935,90
1156,939,90
1286,1041,90
628,665,90
1145,868,90
926,655,90
1144,850,90
0,278,90
1310,1071,0
0,284,90
895,784,90
1132,1019,0
996,697,90
887,719,0
0,285,90
0,280,90
987,1090,0
1524,791,90
899,857,90
970,665,90
1114,790,90
1000,700,90
1118,846,0
1020,987,90
831,997,90
0,571,90
960,711,90
804,831,90
1373,1031,90
0,550,90
0,294,0
1106,795,90
893,821,90
0,240,90
980,959,90
0,414,90
0,618,90
0,539,90
0,629,90
620,597,90
1322,777,90
1544,819,0
787,812,90
1114,961,90
0,380,90
1188,741,0
842,878,90
0,567,0
924,964,0
1350,1104,90
0,60,90
1246,807,90
418,444,90
1272,991,0
602,688,90
912,843,90
0,175,90
0,262,90
772,579,90
1300,1114,90
1132,792,90
0,579,90
690,632,90
0,371,90
1126,732,90
1540,825,90
862,691,90
889,840,90
622,659,90
1034,744,90
0,395,0
1150,667,90
0,361,0
0,362,90
0,532,0
1482,783,90
608,562,90
0,529,90
0,577,90
1181,925,90
0,616,0
632,664,90
1518,809,90
1152,740,90
0,597,90
1520,1185,90
844,883,90
1048,751,90
0,388,0
964,919,90
634,561,90
0,552,90
0,343,90
0,581,90
1415,1047,0
0,596,90
612,675,90
0,604,90
586,527,90
1106,793,90
1068,766,90
1442,1081,90
1428,1079,0
1290,751,90
1386,1110,0
0,70,90
1284,1073,90
0,602,90
954,727,90
1430,1075,90
0,577,90
920,685,90
1176,942,90
1146,947,90
0,283,90
1286,1024,0
0,629,90
0,632,90
0,559,90
640,699,90
0,462,90
0,505,0
0,339,0
1054,744,0
949,1079,90
0,302,90
792,649,90
1424,1006,0
0,481,0
1346,841,0
0,214,90
1218,922,90
0,618,90
982,872,90
0,616,90
1058,903,90
899,726,90
0,621,90
0,535,90
907,790,90
1174,868,90
30,575,90
1216,1040,90
840,836,90
0,593,90
782,662,90
1216,972,0
0,554,90
1522,808,90
764,787,90
1406,1093,90
656,584,90
1126,780,0
0,452,90
498,401,90
0,239,0
1428,756,90
1194,751,0
0,290,90
1058,888,90
0,285,0
0,363,90
858,907,0
1194,789,90
1090,775,90
890,633,90
992,902,0
0,355,90
1106,790,90
661,715,90
678,756,90
1384,762,90
674,618,90
1460,1165,90
0,188,0
1112,951,90
1566,827,90
960,959,90
1086,935,0
354,587,90
0,228,90
1528,1191,90
582,591,90
0,567,90
0,338,90
1220,896,90
1360,1094,90
1428,1080,90
1122,1020,0
1236,1034,90
0,632,90
598,562,90
1534,1195,90
0,190,90
760,568,90
1132,1030,90
764,561,90
613,714,90
792,874,90
1060,755,90
0,274,90
1106,820,90
622,673,90
1036,855,0
765,795,0
808,861,0
86,556,90
1112,969,90
544,717,90
432,443,90
0,373,0
1080,912,0
0,589,90
1060,892,90
1514,1163,0
0,71,90
0,286,90
1506,1181,90
1354,1106,90
974,677,90
877,690,90
1294,749,90
0,647,90
1322,1072,90
1348,1079,90
0,364,0
1402,815,90
1326,1103,90
1450,1142,0
988,688,90
474,595,90
1262,994,90
146,526,90
0,638,90
0,562,90
0,449,90
992,695,90
1298,1061,0
0,281,90
606,563,90
992,888,0
0,298,90
974,711,90
898,725,90
0,181,0
0,591,0
1288,805,90
0,384,90
478,345,90
1133,859,90
1494,1159,90
0,297,90
0,16,90
1430,1077,90
1588,822,90
590,618,90
0,514,90
0,292,90
0,288,0
654,562,0
0,234,90
1200,727,90
974,711,90
30,571,90
0,360,90
787,811,0
0,221,90
1234,963,90
1265,908,90
970,689,90
809,833,90
498,598,90
958,729,90
1168,954,0
464,395,90
0,317,0
907,806,90
942,672,90
376,591,90
1308,1090,90
988,689,90
0,545,90
1518,807,90
1350,1118,90
1288,804,90
986,899,0
0,307,90
1374,1112,90
588,599,90
1256,807,90
580,645,90
0,232,90
1568,815,90
0,576,90
797,804,0
0,220,90
918,655,90
618,656,90
1076,757,90
0,574,90
1132,731,90
1064,740,90
1212,910,90
944,788,90
1002,722,0
0,507,0
0,381,90
1280,754,90
1287,915,90
0,370,0
1162,766,90
804,838,90
720,527,90
824,601,90
0,623,90
582,560,90
1415,1020,0
994,763,0
876,816,90
1206,792,0
486,407,90
952,717,90
0,324,90
782,585,90
772,672,90
1398,736,90
613,706,0
1074,890,90
1196,757,0
548,716,90
1108,819,0
1508,1169,90
0,551,90
1280,755,90
692,636,90
1248,809,90
396,602,90
756,658,90
952,715,90
804,828,90
956,738,90
1472,1161,0
0,375,90
498,456,90
612,630,90
888,676,90
0,619,90
0,538,90
0,529,0
0,290,90
1332,1065,90
871,830,90
1020,742,0
492,369,90
601,739,90
0,370,90
1130,802,0
0,526,90
0,239,90
658,710,90
970,783,0
1434,752,90
0,392,90
1214,709,0
1106,951,90
1184,743,90
0,630,90
0,309,90
1536,821,90
0,631,90
578,618,90
0,352,0
910,703,90
1144,948,90
0,608,0
1458,1139,90
490,467,90
1122,788,90
1290,1085,90
640,446,90
632,582,90
1192,751,90
1404,752,90
562,661,90
0,526,90
0,15,90
776,853,90
0,289,0
1128,801,0
752,540,90
1272,1064,0
0,211,0
584,599,90
798,583,90
0,298,0
1316,1073,90
608,716,0
0,610,90
1394,733,0
1102,681,90
765,815,0
1372,1110,90
1108,836,90
0,581,90
1116,846,90
1203,887,0
1292,741,0
0,224,90
0,579,90
0,279,90
650,593,90
0,226,0
0,325,90
1322,1109,90
1010,908,90
1298,745,90
1132,953,90
1114,816,90
0,403,90
0,568,90
0,31,90
0,595,0
1442,1145,90
550,663,90
576,596,0
0,531,90
988,688,90
762,549,90
1470,1154,90
747,804,90
990,692,90
0,368,0
1355,1013,0
280,552,90
1144,749,90
934,696,90
1118,955,90
1340,830,90
990,890,90
1470,955,90
0,572,90
0,369,0
1364,1022,90
560,716,90
1031,961,90
0,580,90
0,582,90
0,279,0
896,682,90
0,286,90
998,884,0
610,617,90
909,840,90
0,577,90
0,626,90
1308,1017,0
1380,1110,90
1130,733,90
1228,954,90
1524,1180,90
1166,760,90
1204,1043,0
0,611,90
0,594,90
0,292,0
548,657,90
1372,1030,90
1428,1044,0
641,698,0
924,688,90
1107,951,90
1036,854,90
944,872,90
0,282,90
486,348,90
0,523,90
1192,802,0
1404,1089,0
776,579,90
1202,744,90
909,807,90
1164,778,90
332,566,90
0,529,90
972,890,90
1438,969,90
1076,933,90
1360,1032,90
0,300,90
0,594,90
506,465,90
1276,808,90
1126,838,90
0,567,90
0,570,90
1536,806,90
898,937,0
1106,962,90
1194,738,0
1246,804,90
639,696,90
1088,785,90
1010,902,90
1086,774,90
1431,1048,0
606,550,90
0,630,90
920,699,90
0,570,90
1423,1001,0
0,646,90
0,264,0
1404,1083,0
816,665,90
0,586,90
608,692,0
1449,1028,90
1038,740,90
1542,816,90
0,627,90
1324,776,90
0,366,90
980,928,90
782,861,0
872,821,90
1128,843,90
645,686,90
0,265,0
677,758,90
1332,790,90
1216,917,0
0,643,90
1310,751,90
1326,1058,90
910,682,90
0,616,90
418,352,90
0,593,90
0,553,90
0,380,90
594,625,90
598,686,0
0,311,0
540,612,90
848,888,0
0,533,0
650,566,90
966,860,90
0,564,90
1092,782,90
1314,1068,90
968,706,90
1148,894,0
661,718,90
0,567,90
0,281,90
658,563,90
0,560,90
768,538,90
769,804,0
964,743,90
1008,888,90
972,776,0
0,624,90
0,617,90
0,244,90
516,491,90
1100,692,0
1268,980,90
1308,1063,90
643,693,90
627,703,0
605,715,0
862,689,90
1226,1056,0
931,1063,90
0,284,90
0,447,0
1306,775,0
464,329,90
1182,800,0
1114,844,90
1162,767,0
0,217,90
648,709,90
1298,1100,90
924,693,90
1184,729,90
1278,997,90
0,223,90
0,211,90
757,815,90
1002,723,90
0,181,90
592,659,90
1146,778,90
1074,985,0
1092,885,90
0,379,90
490,461,90
0,562,90
1132,742,90
0,361,90
0,281,0
1166,947,0
1137,858,90
0,555,90
1135,855,90
1244,1044,90
0,377,90
1310,1073,90
0,311,90
0,384,90
1296,1073,90
0,630,90
1542,826,90
1568,799,90
1412,1048,0
992,685,90
1316,1087,90
640,559,90
854,1080,90
0,617,90
0,591,0
1116,972,90
1418,1025,0
1108,937,90
1132,743,90
948,964,0
624,649,90
0,448,0
978,745,90
1316,1075,90
0,368,90
0,601,90
0,285,90
0,544,90
1114,848,90
500,598,90
0,283,0
1268,789,90
616,572,90
822,872,90
0,552,90
1308,803,90
864,836,90
1506,1179,90
1382,1051,90
1082,786,90
1370,1102,90
1112,683,90
880,702,90
0,528,90
970,741,90
544,717,90
1114,785,90
1470,1162,90
607,707,0
0,592,90
964,899,90
0,281,0
0,630,0
0,292,90
1288,787,90
1210,1034,90
952,872,90
0,256,0
0,40,90
624,668,90
822,873,0
590,579,90
0,371,90
1338,1094,90
1114,842,0
0,409,0
0,621,90
0,251,90
1318,797,90
778,580,90
0,366,90
1054,740,90
1038,876,90
1138,743,90
0,603,90
0,286,90
1122,847,90
0,269,90
754,662,90
1452,765,90
944,671,90
1310,1091,90
600,625,90
998,882,90
1112,835,0
974,676,90
128,532,90
976,698,90
732,542,90
1274,1002,90
1344,1113,90
950,780,90
896,666,90
1008,883,90
0,514,90
825,907,90
0,2,90
0,233,0
0,315,90
0,345,90
962,665,90
0,613,90
676,622,90
1404,1114,0
0,331,90
0,565,90
1152,676,0
332,564,90
1248,812,90
1426,1073,90
0,559,90
679,761,0
762,837,0
576,620,90
893,829,90
1338,771,0
1006,891,0
1364,821,90
0,322,90
757,812,90
1431,1050,0
1412,1130,90
891,723,90
1218,970,90
0,547,90
0,534,90
0,280,90
424,445,90
0,202,90
614,688,90
608,679,90
0,506,90
769,798,0
0,289,90
0,535,0
994,907,0
592,569,90
0,629,90
610,697,0
1078,929,90
952,735,90
1264,1062,90
0,363,90
757,810,0
30,582,90
912,865,0
370,590,90
1434,1139,90
0,631,0
1142,791,0
0,366,90
907,851,90
946,732,90
1290,830,90
1162,954,90
1208,1035,90
1428,761,90
0,336,90
1240,813,90
0,285,90
1196,898,90
1526,810,90
996,890,90
0,287,90
1470,805,90
0,229,90
1354,1102,90
0,207,90
872,682,90
602,566,90
506,423,90
1278,1000,0
1330,1092,0
972,675,90
818,666,90
0,315,90
785,800,0
1204,993,90
984,684,90
0,587,90
0,72,90
1211,957,0
1114,1017,0
496,459,90
650,586,90
1140,785,0
0,222,90
292,555,90
1274,1002,0
1352,1107,90
1122,783,90
0,494,90
660,594,90
1120,759,90
1344,1078,90
1186,796,90
0,639,90
954,874,0
0,581,90
636,440,90
1136,799,90
0,223,0
726,532,90
0,599,90
903,830,90
903,843,90
909,824,90
1194,750,0
0,544,90
1512,800,90
783,810,90
0,591,0
889,691,90
938,662,90
901,810,90
942,789,90
1110,952,90
1520,1173,90
1194,739,90
1330,1038,90
1398,1128,90
1130,739,0
924,695,90
624,675,90
1586,829,90
1144,1021,90
850,902,90
1350,1044,90
490,402,0
1330,1104,90
944,1068,90
0,530,0
1268,787,90
1112,726,90
0,370,90
0,529,0
0,219,90
1402,1036,90
650,585,90
0,284,90
970,708,90
0,287,90
964,687,90
492,449,90
1508,798,0
30,573,90
626,623,90
891,732,90
966,694,90
857,839,90
770,545,90
1112,825,90
468,348,90
1331,1013,90
0,164,90
0,283,0
640,736,0
938,775,0
889,725,90
0,610,90
622,671,90
0,606,90
1084,792,90
0,324,0
782,862,0
624,659,90
938,671,90
0,477,90
1336,790,0
550,661,90
0,365,90
0,362,90
468,335,90
1138,947,90
0,272,0
748,539,90
0,117,90
418,434,90
1490,1164,90
562,644,90
1394,743,90
508,396,90
0,373,90
954,718,90
1164,947,0
0,345,90
1062,894,90
940,742,90
1290,807,90
1139,918,90
1214,896,0
0,642,90
610,675,90
606,548,90
0,561,90
658,564,90
1150,668,90
0,292,90
762,662,90
706,628,90
0,595,90
1318,753,90
522,414,90
0,544,0
0,363,90
1482,784,90
1296,1098,90
1146,933,90
1076,770,90
0,221,90
1020,776,90
1144,790,90
895,772,90
1123,843,90
1534,1192,90
300,560,90
0,593,90
642,451,90
684,765,90
1270,1004,90
864,830,90
0,274,90
932,698,90
1211,880,0
0,282,90
862,672,90
1192,809,90
1376,1033,90
1504,1157,90
1088,958,90
1412,1139,90
952,679,90
813,940,0
586,594,0
0,563,90
613,714,90
1176,945,90
924,694,90
1423,1002,0
1448,1012,0
1230,905,90
0,644,90
370,590,90
0,360,0
1280,741,90
1298,1002,90
844,671,90
912,654,90
1072,766,90
1332,777,90
1206,756,0
1514,1190,90
909,817,90
1233,896,90
0,366,0
740,652,90
1412,1137,90
1086,934,90
1002,722,90
858,695,90
0,317,0
1208,1044,0
0,161,90
1226,1057,0
0,511,0
0,411,0
1308,1066,90
0,44,90
1424,759,0
0,294,90
1532,1185,90
605,704,90
1050,882,0
1138,926,0
1330,798,90
0,287,90
1386,824,90
905,821,90
922,681,90
1120,934,90
474,441,90
1520,803,90
1070,760,90
650,567,90
0,231,0
0,287,0
1118,785,90
0,33,90
1390,742,0
1216,1034,90
992,679,90
0,362,90
996,895,0
1000,889,90
866,676,90
1042,868,0
762,824,90
0,178,90
956,768,0
0,461,90
1522,819,90
110,550,90
590,693,90
0,594,90
1128,796,90
748,658,90
1194,738,90
0,554,90
1290,1079,90
1182,730,90
985,1071,0
0,364,0
1116,793,0
0,243,0
1294,919,90
1376,1036,90
1570,1184,0
653,731,0
892,729,90
641,682,90
762,656,90
1137,857,90
0,632,90
0,338,90
500,602,90
814,670,90
1102,742,90
0,288,90
0,414,90
770,661,90
952,873,90
1120,877,0
0,341,0
636,703,90
914,842,90
1143,868,90
1180,947,90
1010,899,90
1300,753,90
966,696,90
1112,963,90
1006,987,90
1520,1178,90
0,542,0
0,358,90
1176,796,90
905,958,90
654,563,90
0,543,0
0,369,90
604,575,90
0,294,90
1332,776,90
0,623,0
862,691,90
1310,749,90
0,360,90
909,805,90
0,289,90
1150,741,0
290,553,90
296,557,90
731,805,90
1334,1099,90
692,636,90
0,498,90
854,918,0
1380,1044,0
1108,1004,0
1568,816,90
646,699,0
0,134,90
1420,1028,90
0,601,90
0,559,90
1080,934,90
0,649,90
0,637,90
1252,738,90
1142,750,90
0,309,90
278,546,90
0,593,90
0,603,90
572,686,90
0,591,90
0,293,90
668,737,0
1402,1053,90
0,599,90
1436,996,0
0,570,90
0,546,90
1150,957,90
887,725,90
1288,803,90
348,578,90
858,928,0
0,231,90
0,244,0
1116,847,90
0,596,90
837,995,0
1180,942,90
0,593,90
0,368,0
0,131,90
1186,783,0
0,504,0
624,658,90
653,707,90
781,812,0
1372,1096,90
0,618,0
0,569,0
771,814,90
1148,796,0
552,683,90
891,722,90
858,905,90
0,563,90
1232,970,90
1220,1039,90
1418,1063,90
729,805,90
0,558,90
595,695,0
1332,1061,90
680,563,90
1428,759,90
0,288,90
1124,796,90
0,566,90
0,560,90
1332,1031,90
1158,858,90
560,714,90
998,888,90
887,749,90
750,536,90
1538,1195,90
664,623,90
940,738,90
110,554,90
1070,920,90
1272,735,90
0,370,90
1433,1020,0
566,644,90
0,434,0
1138,747,90
0,631,90
0,552,90
887,760,90
1336,1063,90
0,138,90
332,561,90
1112,952,90
0,419,90
920,707,90
0,632,90
1012,974,0
586,597,90
0,319,90
0,316,0
0,565,90
1022,920,90
0,194,90
970,699,90
0,637,90
0,158,90
1090,720,90
1414,1127,90
1194,911,90
946,722,90
905,813,90
1368,1032,0
1504,1164,90
720,533,90
1290,806,90
764,658,90
1298,1023,0
766,542,90
990,887,0
0,327,90
630,672,90
1182,945,90
805,836,90
0,296,90
1417,885,90
0,242,90
966,886,0
770,843,90
0,330,90
903,950,90
626,674,90
1512,1171,0
0,528,90
1370,820,90
0,551,90
610,439,90
0,267,0
1222,923,90
1236,954,0
1346,1077,90
612,729,0
0,225,90
0,361,0
0,614,90
0,536,90
1340,1073,90
0,357,0
1218,1043,90
1332,1093,90
1528,793,90
1098,778,90
966,770,90
667,735,90
903,842,90
1290,762,90
0,448,90
834,618,90
0,548,90
0,292,0
0,272,90
0,627,90
0,301,90
609,716,0
1240,1041,90
496,460,90
1428,1045,90
1000,776,90
0,263,90
1308,1062,90
976,699,90
0,340,90
0,508,90
1192,752,90
0,364,90
1114,785,90
1298,789,90
0,226,90
1272,996,90
1436,992,0
0,282,90
0,640,90
992,946,90
1090,774,90
1282,1079,90
808,859,0
494,459,90
1094,963,90
1124,721,0
0,565,90
0,516,90
0,544,90
1116,825,90
1204,734,90
0,228,90
728,531,90
1228,951,0
0,360,90
0,423,0
0,348,90
0,361,90
842,886,0
0,541,90
1118,724,0
1092,720,90
903,843,90
1122,881,90
1420,1034,0
1183,928,90
926,880,90
861,846,90
0,639,90
1146,854,90
464,334,90
0,420,90
0,579,90
0,617,90
901,839,90
0,506,90
1132,679,90
0,571,0
0,346,0
1288,807,90
1328,1110,90
410,597,90
925,1064,90
909,831,90
382,594,90
544,508,90
1348,848,90
0,237,90
930,970,90
894,830,90
952,694,90
1406,741,90
1136,797,90
0,374,90
560,714,90
0,565,90
0,414,0
895,783,90
0,278,90
1372,820,90
1100,749,90
0,288,90
0,362,90
940,775,90
1438,1075,90
0,616,90
1136,795,90
1287,919,90
1502,1153,90
128,535,90
762,556,90
0,187,90
1419,880,90
798,580,90
839,819,0
1190,753,90
1040,863,90
768,567,90
0,214,90
0,600,90
1136,948,90
909,846,90
976,695,90
590,589,90
869,689,90
0,564,90
0,562,90
1361,895,0
692,630,90
1140,1022,0
1340,1071,0
732,540,90
0,320,90
580,435,90
1214,1034,90
540,507,90
893,841,0
690,769,0
1169,916,90
738,530,90
984,889,90
0,567,90
0,518,90
0,385,90
996,901,90
1278,995,90
1373,1036,0
1376,811,90
0,360,90
956,744,90
0,243,90
0,247,90
0,614,90
1244,1045,90
1008,728,90
1178,741,90
1052,861,90
0,449,0
1114,830,90
1238,911,90
1260,986,0
807,839,90
0,239,90
1388,909,90
0,406,90
492,462,90
0,616,90
658,563,90
1370,1121,90
962,861,90
608,561,90
0,339,90
1052,744,90
992,891,90
1240,1042,90
0,281,90
1092,882,0
492,466,90
674,619,90
1346,1042,90
0,365,90
0,342,90
640,447,90
1298,1061,90
1084,773,90
612,564,90
1104,685,0
1424,1080,90
920,658,90
0,585,90
1141,867,90
0,283,0
0,413,90
0,605,90
454,332,90
0,337,90
0,198,90
1168,1037,90
0,293,90
0,602,90
584,598,90
1362,1094,90
0,311,90
0,288,90
781,812,0
1280,1003,90
592,693,90
608,588,90
0,286,0
0,290,0
558,694,90
978,716,90
1439,981,0
0,577,90
782,858,0
1287,918,90
0,416,0
0,614,90
1408,1121,0
1330,764,90
818,666,90
128,525,90
0,343,90
596,625,90
1052,743,90
1220,729,90
1242,1030,90
986,689,90
0,264,0
783,813,0
1134,963,90
1144,671,90
0,554,90
1282,753,90
1426,764,90
1390,1029,0
0,587,90
968,770,90
822,599,90
104,554,90
954,884,90
1090,721,90
968,894,90
1348,1105,90
1450,1142,90
1174,872,90
138,524,90
0,560,90
0,238,0
970,708,90
1464,964,90
1046,859,90
0,597,0
0,646,90
1130,722,90
794,658,90
754,534,90
1204,797,90
880,702,90
1534,825,90
1436,1080,90
720,532,90
0,359,0
1114,840,90
1148,681,0
1010,883,90
0,613,90
0,290,90
1080,988,0
1267,910,90
1060,890,90
560,723,90
960,728,90
1086,938,90
1092,784,0
1401,1038,90
1398,741,90
0,345,90
1218,741,90
0,123,90
330,560,90
1180,800,0
0,290,0
626,575,90
1116,784,90
1110,871,90
1362,1022,90
954,785,90
1404,1115,0
1103,955,90
0,366,0
1102,780,0
0,347,0
640,625,90
956,767,90
787,811,90
1296,1089,0
901,852,90
1296,803,90
1134,682,90
0,315,0
0,536,90
781,807,90
903,954,90
948,737,90
0,342,90
604,556,90
760,812,0
1232,963,90
0,302,90
0,233,90
814,865,90
740,530,90
930,971,0
1188,796,90
0,385,90
628,671,90
586,615,90
0,278,90
0,580,90
0,566,90
1554,822,90
0,608,90
1248,921,90
1430,1078,90
1504,1152,0
1102,936,90
1568,1185,90
1100,691,90
1196,798,0
1402,817,90
1180,960,0
918,710,90
1335,922,90
984,874,90
964,741,90
554,699,90
667,736,0
778,664,90
984,691,90
0,627,90
858,926,0
0,594,90
1088,727,0
856,614,90
1186,957,0
1158,741,90
902,637,90
603,707,0
0,315,0
1016,971,90
970,960,90
0,638,90
450,332,90
1398,1128,90
964,685,90
0,283,90
0,245,90
1438,1020,0
1040,736,90
774,540,90
613,729,90
650,566,90
0,326,90
0,582,0
0,387,90
1324,1112,90
592,587,90
0,533,90
1451,1018,90
0,326,90
1378,826,90
0,631,90
860,832,90
1396,1128,90
942,748,90
1128,839,0
632,583,90
0,143,90
668,622,90
964,764,90
376,590,90
0,343,0
818,670,90
1136,959,90
640,695,90
0,287,90
818,661,90
594,570,90
1002,1082,90
0,262,90
1142,952,0
0,628,90
1046,957,90
530,501,90
0,529,90
954,722,90
880,684,90
1280,740,90
758,826,0
854,916,90
1136,944,0
498,466,90
0,545,90
1423,999,0
0,126,90
624,590,90
0,386,90
992,905,90
793,816,90
1126,945,90
0,544,90
0,367,0
0,390,90
0,565,0
0,573,90
498,378,90
1386,1125,90
1318,1071,90
428,600,90
913,800,0
0,591,90
912,649,90
432,427,90
1246,1013,90
1102,964,90
1214,1047,0
1140,790,90
0,359,90
658,796,0
770,826,90
1082,886,90
1388,1117,90
360,591,90
0,538,90
0,286,0
0,228,90
1182,738,0
0,392,0
665,733,90
0,264,0
864,831,90
0,568,90
0,592,90
635,702,0
1416,1022,0
1212,757,90
1056,992,0
0,594,90
652,735,0
0,82,90
0,595,90
889,759,90
1422,1131,90
1208,750,90
552,715,90
1252,813,90
564,721,90
0,217,90
836,606,90
1308,1015,90
974,743,0
934,705,90
1008,905,90
1138,931,90
596,575,90
636,687,90
0,553,90
438,461,90
873,831,90
0,616,90
0,216,0
0,363,90
1078,931,90
1414,764,0
0,296,90
0,553,90
1127,945,90
0,467,90
1168,953,90
1374,1102,90
1356,1096,90
1186,797,90
0,287,90
793,795,0
0,324,90
1322,776,90
0,264,90
1416,1025,0
1378,1110,90
1490,1161,90
892,698,90
0,598,90
857,837,90
0,587,90
1336,1041,90
1472,1163,90
858,671,90
622,588,90
1318,934,90
1172,1040,0
1226,953,90
1524,796,90
1038,858,90
592,696,90
0,366,0
0,574,90
1040,882,90
416,366,90
1336,1067,90
1124,840,90
671,728,0
612,565,90
1470,946,90
889,757,90
1024,924,90
0,369,90
995,1090,0
662,725,0
1530,1186,90
808,861,0
592,557,90
907,853,90
1154,742,90
1314,1067,90
0,354,0
0,596,0
1218,1032,90
1426,1078,90
0,347,90
1108,745,90
1070,784,90
624,575,90
1460,1139,90
1564,802,90
772,660,90
1318,777,0
1146,789,0
0,537,90
1534,802,90
1451,888,90
1066,774,90
0,388,0
1134,750,0
1322,778,90
492,402,90
0,361,90
0,368,90
1320,1089,90
1144,879,0
894,715,90
1282,753,90
0,221,90
1152,747,90
0,558,90
1218,1027,90
1226,955,90
0,583,90
1436,1074,90
0,288,90
0,637,90
0,556,90
0,214,0
1376,1032,90
0,595,90
950,690,90
1290,1078,90
1112,728,90
0,549,90
1134,943,90
894,711,90
0,572,90
1234,984,0
1258,729,90
0,584,90
304,559,90
0,521,90
1328,1110,90
0,611,90
1116,966,90
0,93,90
974,896,90
1218,1028,90
0,577,90
896,668,90
1464,1143,90
858,929,0
544,717,90
592,570,90
1288,744,90
1314,1111,90
0,308,90
972,881,0
907,830,90
332,565,90
1234,967,0
0,478,90
0,365,90
858,1072,0
128,522,90
609,696,90
