@relation 'hadoop-weka.filters.unsupervised.attribute.Remove-V-R3,6,last'

@attribute ncommitsinproject numeric
@attribute nissuescreatedinproject numeric
@attribute timeopen {1,7,14,30,90,180,365,1000}

@data
0,227,1000
1396,746,90
1304,1095,180
644,624,365
1102,689,1000
0,363,90
1000,778,1000
0,49,1000
1142,1020,90
1150,949,180
0,341,180
1210,910,180
1210,1026,180
1106,962,365
761,790,1000
0,280,1000
0,313,1000
1204,811,1000
1086,776,1000
0,566,180
611,713,365
0,251,1000
816,667,365
0,356,1000
0,606,365
624,671,180
0,495,1000
1438,966,1000
885,715,30
838,874,1000
1292,754,180
1316,1021,30
0,486,1000
1346,830,180
1518,805,1000
1423,1000,90
1004,877,365
0,247,180
0,611,1000
0,539,1000
1222,895,365
1433,991,90
699,735,1000
768,824,1000
1306,839,365
950,963,1000
1078,779,180
1136,948,1000
1334,1069,1000
0,272,90
0,27,180
1204,907,1000
1250,742,90
224,532,1000
1344,922,180
912,841,365
490,465,1000
590,571,365
0,225,1000
752,543,180
586,554,365
691,760,90
1354,1037,1000
0,566,365
930,969,365
864,825,180
885,745,1000
0,560,365
1100,681,90
128,532,1000
0,181,1000
0,386,1000
872,622,365
1174,751,1000
1456,763,1000
1194,739,1000
1332,788,1000
0,625,1000
1090,741,1000
642,564,1000
0,594,1000
1130,849,365
1082,764,1000
0,142,1000
0,215,7
1118,847,365
0,570,365
1434,1140,365
0,286,1000
766,831,30
1112,676,90
972,693,180
0,265,1000
634,566,1000
0,17,1000
1431,999,90
0,300,30
1298,1117,90
1330,1105,1000
896,716,1000
1433,1051,90
548,679,1000
0,602,365
0,472,180
738,778,180
1532,804,180
770,547,365
1132,747,90
1284,818,1000
500,432,1000
1148,798,365
1136,796,1000
902,640,1000
0,603,1000
913,843,180
962,710,1000
1154,687,90
954,1088,365
0,224,90
1434,816,365
0,631,180
604,684,180
964,895,365
0,585,365
0,216,1000
0,324,1000
422,431,1000
0,278,180
934,696,90
826,1030,180
1438,758,1000
0,280,1000
889,694,180
898,669,365
1316,758,1000
1144,929,180
626,673,1000
1144,792,1000
0,268,90
1324,1026,90
0,360,90
0,542,90
544,688,180
0,294,7
846,686,1000
1206,1032,1000
1064,905,180
0,348,1000
1212,740,365
957,917,180
474,342,1000
960,729,365
0,638,1000
0,561,90
0,120,180
0,55,180
1132,742,1000
550,664,1000
0,599,1000
0,547,1000
0,349,30
0,637,365
1112,845,365
1404,1049,1000
1326,772,1000
1368,1101,365
858,677,180
0,590,365
0,334,1000
922,691,180
1136,800,180
1094,956,180
0,358,1000
0,294,1000
0,386,1000
1094,790,180
0,287,1000
0,225,1000
40,564,1000
770,564,365
1102,682,1000
1002,720,1000
1182,729,90
0,365,1000
1266,1040,180
0,288,1000
0,614,1000
768,660,1000
0,540,1000
968,743,1000
780,669,365
1364,1038,365
0,628,365
1106,744,1000
1486,1164,180
556,715,180
588,567,365
0,544,1000
0,395,1000
1090,758,90
1232,968,90
0,576,365
0,350,30
1364,761,365
1446,1019,365
0,543,1000
0,358,90
0,597,365
1142,954,1000
838,607,365
1162,864,180
970,789,90
906,640,365
574,795,180
1160,742,90
754,661,365
930,879,365
0,527,90
656,562,1000
1518,1175,1000
0,528,1000
498,457,1000
744,536,365
0,259,1000
422,594,1000
0,280,1000
1136,936,180
1176,943,1000
1242,968,1000
0,464,1000
1320,748,1000
1108,737,1000
0,281,1000
932,969,1000
766,541,365
1064,981,1000
1120,788,180
854,921,180
0,594,180
1222,1038,180
1448,964,180
1402,888,180
0,363,90
1062,912,1000
870,669,365
1204,910,1000
1130,829,90
854,691,180
610,670,1000
1126,740,1000
1176,784,90
950,877,90
0,266,1000
0,226,7
1442,1005,90
1020,894,90
0,581,365
558,667,180
1230,809,180
924,673,1000
1378,1036,1000
0,289,1000
772,663,365
446,356,1000
968,711,1000
0,366,90
1118,796,1000
0,560,365
938,776,1000
1192,751,365
974,744,14
0,635,1000
580,590,1000
0,318,90
0,222,1000
1410,1053,1000
0,283,1000
0,243,1000
0,587,180
1250,808,365
1428,1067,30
0,420,1000
1310,776,1000
924,881,90
1016,732,30
806,862,90
0,541,1000
0,556,1000
138,526,1000
1250,809,180
1288,745,180
986,887,90
0,600,90
456,332,365
1000,883,90
0,559,365
984,739,180
1190,748,180
0,294,90
0,215,90
640,701,90
1280,1001,1000
534,715,180
1211,957,365
866,669,365
606,628,365
776,638,365
0,267,1000
0,311,1000
0,543,1000
1176,797,1000
1518,813,180
0,599,30
632,577,365
0,152,1000
0,444,90
1188,972,1000
958,709,1000
869,688,180
999,1079,30
484,595,1000
1320,775,1000
0,633,365
968,743,30
40,566,1000
844,677,180
1336,775,90
996,902,90
0,223,1
748,656,365
1222,740,90
689,770,90
1088,774,180
0,362,1000
0,339,90
1206,793,365
906,731,1000
1277,912,1000
1036,881,1000
628,646,365
1018,899,90
0,539,180
1042,744,180
1454,816,1000
1108,692,365
1168,948,90
0,569,365
1518,1171,90
0,277,30
1244,732,90
900,879,1000
0,311,1000
1506,1151,180
569,800,180
661,723,90
738,780,365
1442,1145,180
1170,955,90
1374,1118,90
996,694,1000
0,565,1000
1194,740,1000
1280,809,1000
838,609,365
1348,1082,1000
994,896,365
614,543,1000
0,325,14
0,360,1000
0,277,1000
0,365,180
1174,741,90
1052,742,180
0,298,1000
922,690,90
1292,831,365
1138,966,1000
1324,811,1000
1190,750,1000
0,218,1000
1246,1032,1000
996,759,1000
0,362,1000
650,593,365
1338,1043,365
1346,1099,180
616,685,180
816,662,365
0,609,1000
1392,733,90
0,371,365
1040,749,1000
860,669,365
598,687,90
1372,1112,180
1300,784,180
630,606,1000
769,810,1000
0,365,1000
588,527,1000
292,554,1000
1252,811,180
1550,821,1000
500,601,1000
1295,997,90
1314,1094,1000
1180,731,1000
1540,829,1000
1110,842,90
946,972,180
886,630,365
1312,1078,180
1016,974,1000
1276,997,1000
1450,961,180
984,959,90
640,580,1000
1016,977,14
0,338,90
1130,952,1000
1320,932,180
0,588,180
1114,841,1000
674,564,1000
754,844,180
683,747,30
1470,1153,1000
844,681,365
0,599,365
948,720,365
1314,1093,1000
1436,982,180
0,637,90
1098,963,1000
0,540,365
1392,1124,1000
1404,1116,90
762,636,365
878,661,365
1114,789,90
779,816,90
0,591,90
42,560,1000
0,331,1000
1580,828,1000
594,699,180
986,683,365
0,286,1000
0,256,7
0,526,1000
897,837,180
1066,983,30
966,696,180
0,331,1000
678,645,365
0,570,1000
964,897,180
486,405,365
978,715,180
1428,1081,1000
618,635,1000
562,673,1000
0,336,1000
0,228,1000
0,643,1000
1430,750,1000
676,497,1000
0,546,365
0,298,1000
1040,735,1000
0,363,1000
731,806,1000
0,559,180
0,532,90
0,297,1000
1324,1023,1000
1122,958,180
1388,1058,1000
0,141,180
804,862,1000
0,10,1000
0,569,1000
990,897,90
932,714,365
1116,786,180
1086,935,180
1156,939,1000
1286,1041,1000
628,665,180
1145,868,180
926,655,1000
1144,850,180
0,278,1000
1310,1071,14
0,284,1000
895,784,1000
1132,1019,30
996,697,180
887,719,1
0,285,1000
0,280,1000
987,1090,30
1524,791,1000
899,857,180
970,665,365
1114,790,1000
1000,700,365
1118,846,90
1020,987,1000
831,997,180
0,571,1000
960,711,1000
804,831,180
1373,1031,365
0,550,365
0,294,90
1106,795,180
893,821,180
0,240,1000
980,959,1000
0,414,1000
0,618,1000
0,539,1000
0,629,365
620,597,1000
1322,777,1000
1544,819,90
787,812,1000
1114,961,180
0,380,1000
1188,741,30
842,878,1000
0,567,14
924,964,30
1350,1104,365
0,60,1000
1246,807,180
418,444,1000
1272,991,90
602,688,180
912,843,365
0,175,180
0,262,1000
772,579,1000
1300,1114,1000
1132,792,180
0,579,180
690,632,1000
0,371,1000
1126,732,1000
1540,825,1000
862,691,365
889,840,180
622,659,365
1034,744,1000
0,395,30
1150,667,365
0,361,90
0,362,1000
0,532,90
1482,783,1000
608,562,1000
0,529,1000
0,577,365
1181,925,365
0,616,30
632,664,1000
1518,809,1000
1152,740,1000
0,597,180
1520,1185,180
844,883,1000
1048,751,1000
0,388,90
964,919,180
634,561,1000
0,552,1000
0,343,1000
0,581,365
1415,1047,90
0,596,365
612,675,1000
0,604,365
586,527,1000
1106,793,1000
1068,766,1000
1442,1081,1000
1428,1079,90
1290,751,180
1386,1110,90
0,70,1000
1284,1073,180
0,602,1000
954,727,365
1430,1075,365
0,577,1000
920,685,1000
1176,942,1000
1146,947,365
0,283,1000
1286,1024,90
0,629,1000
0,632,180
0,559,1000
640,699,180
0,462,1000
0,505,30
0,339,90
1054,744,30
949,1079,365
0,302,1000
792,649,365
1424,1006,90
0,481,14
1346,841,90
0,214,1000
1218,922,1000
0,618,1000
982,872,1000
0,616,365
1058,903,180
899,726,180
0,621,365
0,535,180
907,790,180
1174,868,180
30,575,1000
1216,1040,1000
840,836,180
0,593,365
782,662,365
1216,972,30
0,554,365
1522,808,180
764,787,180
1406,1093,1000
656,584,365
1126,780,90
0,452,1000
498,401,365
0,239,30
1428,756,180
1194,751,90
0,290,180
1058,888,1000
0,285,90
0,363,365
858,907,30
1194,789,365
1090,775,180
890,633,365
992,902,90
0,355,1000
1106,790,1000
661,715,180
678,756,365
1384,762,1000
674,618,1000
1460,1165,180
0,188,90
1112,951,1000
1566,827,365
960,959,1000
1086,935,90
354,587,1000
0,228,1000
1528,1191,1000
582,591,1000
0,567,1000
0,338,365
1220,896,1000
1360,1094,180
1428,1080,1000
1122,1020,30
1236,1034,180
0,632,1000
598,562,365
1534,1195,1000
0,190,1000
760,568,365
1132,1030,180
764,561,365
613,714,365
792,874,1000
1060,755,180
0,274,1000
1106,820,180
622,673,1000
1036,855,90
765,795,90
808,861,30
86,556,1000
1112,969,180
544,717,1000
432,443,1000
0,373,90
1080,912,90
0,589,1000
1060,892,1000
1514,1163,90
0,71,180
0,286,1000
1506,1181,1000
1354,1106,365
974,677,1000
877,690,180
1294,749,180
0,647,180
1322,1072,1000
1348,1079,180
0,364,90
1402,815,180
1326,1103,1000
1450,1142,90
988,688,365
474,595,1000
1262,994,1000
146,526,1000
0,638,365
0,562,1000
0,449,1000
992,695,365
1298,1061,14
0,281,1000
606,563,1000
992,888,90
0,298,1000
974,711,180
898,725,1000
0,181,90
0,591,90
1288,805,180
0,384,180
478,345,1000
1133,859,180
1494,1159,180
0,297,1000
0,16,1000
1430,1077,1000
1588,822,1000
590,618,1000
0,514,180
0,292,1000
0,288,14
654,562,90
0,234,1000
1200,727,1000
974,711,1000
30,571,1000
0,360,1000
787,811,90
0,221,1000
1234,963,1000
1265,908,180
970,689,1000
809,833,180
498,598,1000
958,729,365
1168,954,90
464,395,365
0,317,90
907,806,180
942,672,365
376,591,1000
1308,1090,1000
988,689,365
0,545,1000
1518,807,1000
1350,1118,180
1288,804,180
986,899,90
0,307,1000
1374,1112,1000
588,599,365
1256,807,1000
580,645,1000
0,232,1000
1568,815,180
0,576,365
797,804,90
0,220,1000
918,655,365
618,656,365
1076,757,180
0,574,365
1132,731,365
1064,740,1000
1212,910,1000
944,788,1000
1002,722,30
0,507,90
0,381,1000
1280,754,1000
1287,915,180
0,370,90
1162,766,1000
804,838,180
720,527,365
824,601,180
0,623,365
582,560,1000
1415,1020,90
994,763,30
876,816,180
1206,792,90
486,407,1000
952,717,1000
0,324,1000
782,585,1000
772,672,1000
1398,736,1000
613,706,90
1074,890,1000
1196,757,90
548,716,1000
1108,819,90
1508,1169,1000
0,551,1000
1280,755,1000
692,636,1000
1248,809,1000
396,602,1000
756,658,365
952,715,1000
804,828,180
956,738,1000
1472,1161,90
0,375,1000
498,456,1000
612,630,365
888,676,180
0,619,365
0,538,365
0,529,90
0,290,1000
1332,1065,1000
871,830,180
1020,742,90
492,369,365
601,739,180
0,370,1000
1130,802,90
0,526,365
0,239,1000
658,710,180
970,783,90
1434,752,1000
0,392,180
1214,709,90
1106,951,1000
1184,743,180
0,630,365
0,309,1000
1536,821,180
0,631,1000
578,618,1000
0,352,90
910,703,365
1144,948,180
0,608,90
1458,1139,365
490,467,1000
1122,788,180
1290,1085,180
640,446,1000
632,582,1000
1192,751,365
1404,752,365
562,661,1000
0,526,1000
0,15,180
776,853,1000
0,289,30
1128,801,90
752,540,365
1272,1064,14
0,211,90
584,599,365
798,583,180
0,298,90
1316,1073,180
608,716,90
0,610,365
1394,733,90
1102,681,1000
765,815,90
1372,1110,1000
1108,836,1000
0,581,1000
1116,846,180
1203,887,90
1292,741,90
0,224,1000
0,579,365
0,279,1000
650,593,365
0,226,30
0,325,1000
1322,1109,1000
1010,908,1000
1298,745,1000
1132,953,1000
1114,816,180
0,403,1000
0,568,1000
0,31,1000
0,595,1
1442,1145,1000
550,663,180
576,596,90
0,531,1000
988,688,365
762,549,365
1470,1154,1000
747,804,1000
990,692,365
0,368,90
1355,1013,90
280,552,1000
1144,749,180
934,696,1000
1118,955,180
1340,830,180
990,890,1000
1470,955,365
0,572,1000
0,369,90
1364,1022,1000
560,716,1000
1031,961,180
0,580,1000
0,582,1000
0,279,30
896,682,180
0,286,180
998,884,90
610,617,1000
909,840,180
0,577,365
0,626,365
1308,1017,30
1380,1110,1000
1130,733,1000
1228,954,1000
1524,1180,1000
1166,760,1000
1204,1043,90
0,611,1000
0,594,1000
0,292,90
548,657,180
1372,1030,1000
1428,1044,90
641,698,90
924,688,1000
1107,951,180
1036,854,1000
944,872,1000
0,282,1000
486,348,365
0,523,1000
1192,802,90
1404,1089,90
776,579,365
1202,744,365
909,807,1000
1164,778,180
332,566,1000
0,529,1000
972,890,1000
1438,969,1000
1076,933,1000
1360,1032,365
0,300,180
0,594,1000
506,465,1000
1276,808,365
1126,838,1000
0,567,1000
0,570,1000
1536,806,180
898,937,90
1106,962,365
1194,738,30
1246,804,180
639,696,180
1088,785,180
1010,902,180
1086,774,1000
1431,1048,90
606,550,1000
0,630,365
920,699,1000
0,570,1000
1423,1001,90
0,646,1000
0,264,30
1404,1083,90
816,665,365
0,586,1000
608,692,90
1449,1028,1000
1038,740,180
1542,816,180
0,627,365
1324,776,1000
0,366,1000
980,928,180
782,861,90
872,821,180
1128,843,180
645,686,365
0,265,90
677,758,180
1332,790,365
1216,917,90
0,643,1000
1310,751,1000
1326,1058,1000
910,682,1000
0,616,365
418,352,1000
0,593,180
0,553,180
0,380,1000
594,625,1000
598,686,90
0,311,90
540,612,1000
848,888,90
0,533,90
650,566,1000
966,860,1000
0,564,1000
1092,782,180
1314,1068,1000
968,706,365
1148,894,90
661,718,180
0,567,1000
0,281,1000
658,563,1000
0,560,180
768,538,365
769,804,90
964,743,1000
1008,888,1000
972,776,90
0,624,365
0,617,365
0,244,1000
516,491,1000
1100,692,90
1268,980,1000
1308,1063,1000
643,693,365
627,703,90
605,715,90
862,689,1000
1226,1056,30
931,1063,365
0,284,180
0,447,90
1306,775,90
464,329,365
1182,800,90
1114,844,180
1162,767,90
0,217,1000
648,709,180
1298,1100,180
924,693,365
1184,729,1000
1278,997,365
0,223,1000
0,211,365
757,815,180
1002,723,1000
0,181,180
592,659,1000
1146,778,1000
1074,985,30
1092,885,365
0,379,180
490,461,1000
0,562,1000
1132,742,180
0,361,1000
0,281,14
1166,947,90
1137,858,1000
0,555,1000
1135,855,1000
1244,1044,180
0,377,1000
1310,1073,180
0,311,1000
0,384,1000
1296,1073,365
0,630,365
1542,826,180
1568,799,180
1412,1048,90
992,685,365
1316,1087,365
640,559,1000
854,1080,365
0,617,365
0,591,90
1116,972,1000
1418,1025,90
1108,937,1000
1132,743,1000
948,964,90
624,649,365
0,448,90
978,745,365
1316,1075,1000
0,368,1000
0,601,180
0,285,1000
0,544,1000
1114,848,1000
500,598,1000
0,283,30
1268,789,1000
616,572,365
822,872,1000
0,552,1000
1308,803,365
864,836,180
1506,1179,180
1382,1051,365
1082,786,1000
1370,1102,365
1112,683,1000
880,702,1000
0,528,180
970,741,1000
544,717,180
1114,785,180
1470,1162,180
607,707,90
0,592,180
964,899,365
0,281,1
0,630,90
0,292,1000
1288,787,1000
1210,1034,180
952,872,1000
0,256,30
0,40,1000
624,668,180
822,873,90
590,579,365
0,371,1000
1338,1094,1000
1114,842,90
0,409,90
0,621,365
0,251,1000
1318,797,180
778,580,365
0,366,1000
1054,740,1000
1038,876,365
1138,743,1000
0,603,1000
0,286,1000
1122,847,180
0,269,1000
754,662,365
1452,765,1000
944,671,365
1310,1091,1000
600,625,1000
998,882,1000
1112,835,90
974,676,1000
128,532,1000
976,698,180
732,542,1000
1274,1002,1000
1344,1113,365
950,780,1000
896,666,1000
1008,883,365
0,514,365
825,907,180
0,2,1000
0,233,1
0,315,1000
0,345,1000
962,665,365
0,613,1000
676,622,1000
1404,1114,90
0,331,1000
0,565,1000
1152,676,90
332,564,1000
1248,812,365
1426,1073,1000
0,559,1000
679,761,30
762,837,90
576,620,1000
893,829,180
1338,771,90
1006,891,90
1364,821,180
0,322,1000
757,812,1000
1431,1050,90
1412,1130,180
891,723,180
1218,970,1000
0,547,180
0,534,1000
0,280,180
424,445,1000
0,202,1000
614,688,1000
608,679,1000
0,506,365
769,798,90
0,289,1000
0,535,90
994,907,90
592,569,365
0,629,365
610,697,90
1078,929,1000
952,735,1000
1264,1062,1000
0,363,1000
757,810,90
30,582,1000
912,865,90
370,590,1000
1434,1139,365
0,631,30
1142,791,90
0,366,1000
907,851,180
946,732,1000
1290,830,180
1162,954,1000
1208,1035,1000
1428,761,365
0,336,1000
1240,813,1000
0,285,1000
1196,898,1000
1526,810,180
996,890,1000
0,287,1000
1470,805,365
0,229,1000
1354,1102,365
0,207,1000
872,682,1000
602,566,365
506,423,365
1278,1000,90
1330,1092,90
972,675,365
818,666,1000
0,315,1000
785,800,90
1204,993,180
984,684,1000
0,587,1000
0,72,1000
1211,957,30
1114,1017,30
496,459,1000
650,586,1000
1140,785,90
0,222,1000
292,555,1000
1274,1002,90
1352,1107,1000
1122,783,1000
0,494,1000
660,594,365
1120,759,180
1344,1078,365
1186,796,180
0,639,365
954,874,90
0,581,1000
636,440,180
1136,799,180
0,223,30
726,532,365
0,599,1000
903,830,1000
903,843,365
909,824,180
1194,750,90
0,544,1000
1512,800,180
783,810,1000
0,591,90
889,691,180
938,662,365
901,810,1000
942,789,1000
1110,952,365
1520,1173,365
1194,739,1000
1330,1038,1000
1398,1128,1000
1130,739,90
924,695,180
624,675,1000
1586,829,1000
1144,1021,1000
850,902,1000
1350,1044,1000
490,402,14
1330,1104,1000
944,1068,365
0,530,30
1268,787,365
1112,726,1000
0,370,1000
0,529,90
0,219,1000
1402,1036,365
650,585,1000
0,284,1000
970,708,365
0,287,180
964,687,180
492,449,1000
1508,798,30
30,573,1000
626,623,1000
891,732,180
966,694,180
857,839,180
770,545,365
1112,825,180
468,348,1000
1331,1013,180
0,164,1000
0,283,30
640,736,90
938,775,90
889,725,180
0,610,365
622,671,1000
0,606,1000
1084,792,180
0,324,30
782,862,90
624,659,365
938,671,365
0,477,1000
1336,790,90
550,661,180
0,365,1000
0,362,1000
468,335,1000
1138,947,365
0,272,7
748,539,365
0,117,180
418,434,1000
1490,1164,180
562,644,1000
1394,743,1000
508,396,180
0,373,1000
954,718,365
1164,947,90
0,345,1000
1062,894,1000
940,742,1000
1290,807,1000
1139,918,180
1214,896,30
0,642,365
610,675,180
606,548,1000
0,561,180
658,564,1000
1150,668,365
0,292,1000
762,662,365
706,628,1000
0,595,1000
1318,753,1000
522,414,365
0,544,90
0,363,180
1482,784,1000
1296,1098,180
1146,933,1000
1076,770,1000
0,221,1000
1020,776,1000
1144,790,1000
895,772,180
1123,843,365
1534,1192,180
300,560,1000
0,593,1000
642,451,365
684,765,365
1270,1004,180
864,830,180
0,274,1000
932,698,1000
1211,880,90
0,282,1000
862,672,180
1192,809,365
1376,1033,365
1504,1157,1000
1088,958,1000
1412,1139,1000
952,679,180
813,940,14
586,594,90
0,563,180
613,714,365
1176,945,180
924,694,365
1423,1002,90
1448,1012,90
1230,905,180
0,644,365
370,590,1000
0,360,30
1280,741,1000
1298,1002,365
844,671,180
912,654,365
1072,766,1000
1332,777,365
1206,756,90
1514,1190,180
909,817,1000
1233,896,180
0,366,90
740,652,365
1412,1137,1000
1086,934,365
1002,722,180
858,695,180
0,317,90
1208,1044,30
0,161,180
1226,1057,30
0,511,90
0,411,90
1308,1066,1000
0,44,1000
1424,759,90
0,294,1000
1532,1185,365
605,704,180
1050,882,90
1138,926,30
1330,798,1000
0,287,1000
1386,824,1000
905,821,180
922,681,1000
1120,934,365
474,441,365
1520,803,180
1070,760,180
650,567,1000
0,231,7
0,287,14
1118,785,1000
0,33,180
1390,742,90
1216,1034,180
992,679,1000
0,362,1000
996,895,90
1000,889,365
866,676,180
1042,868,90
762,824,180
0,178,1000
956,768,90
0,461,1000
1522,819,1000
110,550,1000
590,693,1000
0,594,365
1128,796,180
748,658,365
1194,738,1000
0,554,180
1290,1079,1000
1182,730,1000
985,1071,90
0,364,90
1116,793,90
0,243,90
1294,919,1000
1376,1036,365
1570,1184,30
653,731,90
892,729,365
641,682,1000
762,656,365
1137,857,1000
0,632,365
0,338,1000
500,602,1000
814,670,1000
1102,742,365
0,288,1000
0,414,1000
770,661,1000
952,873,1000
1120,877,90
0,341,14
636,703,180
914,842,180
1143,868,365
1180,947,1000
1010,899,180
1300,753,1000
966,696,180
1112,963,180
1006,987,180
1520,1178,180
0,542,90
0,358,180
1176,796,180
905,958,365
654,563,180
0,543,90
0,369,1000
604,575,180
0,294,1000
1332,776,1000
0,623,14
862,691,1000
1310,749,180
0,360,1000
909,805,180
0,289,1000
1150,741,30
290,553,1000
296,557,1000
731,805,1000
1334,1099,1000
692,636,1000
0,498,365
854,918,90
1380,1044,90
1108,1004,30
1568,816,180
646,699,90
0,134,1000
1420,1028,180
0,601,180
0,559,180
1080,934,1000
0,649,365
0,637,1000
1252,738,1000
1142,750,1000
0,309,1000
278,546,1000
0,593,180
0,603,365
572,686,1000
0,591,1000
0,293,1000
668,737,90
1402,1053,1000
0,599,1000
1436,996,90
0,570,1000
0,546,1000
1150,957,1000
887,725,180
1288,803,1000
348,578,1000
858,928,90
0,231,1000
0,244,90
1116,847,1000
0,596,365
837,995,90
1180,942,1000
0,593,365
0,368,90
0,131,1000
1186,783,90
0,504,90
624,658,365
653,707,180
781,812,90
1372,1096,1000
0,618,90
0,569,90
771,814,1000
1148,796,90
552,683,1000
891,722,180
858,905,180
0,563,180
1232,970,1000
1220,1039,180
1418,1063,1000
729,805,1000
0,558,180
595,695,90
1332,1061,1000
680,563,1000
1428,759,1000
0,288,1000
1124,796,1000
0,566,1000
0,560,1000
1332,1031,1000
1158,858,180
560,714,180
998,888,365
887,749,180
750,536,365
1538,1195,180
664,623,365
940,738,180
110,554,1000
1070,920,180
1272,735,1000
0,370,180
1433,1020,90
566,644,1000
0,434,90
1138,747,1000
0,631,365
0,552,180
887,760,180
1336,1063,1000
0,138,1000
332,561,1000
1112,952,1000
0,419,1000
920,707,365
0,632,365
1012,974,90
586,597,1000
0,319,1000
0,316,90
0,565,1000
1022,920,365
0,194,1000
970,699,180
0,637,1000
0,158,1000
1090,720,180
1414,1127,1000
1194,911,1000
946,722,365
905,813,180
1368,1032,90
1504,1164,365
720,533,1000
1290,806,1000
764,658,365
1298,1023,90
766,542,180
990,887,90
0,327,1000
630,672,1000
1182,945,1000
805,836,180
0,296,1000
1417,885,180
0,242,1000
966,886,90
770,843,1000
0,330,1000
903,950,365
626,674,1000
1512,1171,90
0,528,180
1370,820,1000
0,551,365
610,439,365
0,267,7
1222,923,180
1236,954,90
1346,1077,365
612,729,90
0,225,1000
0,361,90
0,614,1000
0,536,1000
1340,1073,1000
0,357,90
1218,1043,365
1332,1093,1000
1528,793,180
1098,778,1000
966,770,1000
667,735,180
903,842,1000
1290,762,365
0,448,1000
834,618,365
0,548,1000
0,292,90
0,272,1000
0,627,365
0,301,1000
609,716,90
1240,1041,180
496,460,1000
1428,1045,1000
1000,776,365
0,263,1000
1308,1062,180
976,699,1000
0,340,1000
0,508,365
1192,752,1000
0,364,1000
1114,785,180
1298,789,365
0,226,1000
1272,996,365
1436,992,90
0,282,1000
0,640,180
992,946,180
1090,774,180
1282,1079,365
808,859,90
494,459,1000
1094,963,1000
1124,721,90
0,565,1000
0,516,180
0,544,180
1116,825,1000
1204,734,1000
0,228,1000
728,531,365
1228,951,90
0,360,1000
0,423,14
0,348,1000
0,361,1000
842,886,90
0,541,1000
1118,724,30
1092,720,1000
903,843,1000
1122,881,365
1420,1034,90
1183,928,180
926,880,1000
861,846,180
0,639,365
1146,854,1000
464,334,365
0,420,1000
0,579,365
0,617,365
901,839,180
0,506,365
1132,679,1000
0,571,90
0,346,30
1288,807,180
1328,1110,180
410,597,1000
925,1064,365
909,831,1000
382,594,1000
544,508,1000
1348,848,180
0,237,1000
930,970,365
894,830,180
952,694,365
1406,741,180
1136,797,1000
0,374,1000
560,714,1000
0,565,1000
0,414,90
895,783,1000
0,278,1000
1372,820,365
1100,749,1000
0,288,1000
0,362,1000
940,775,1000
1438,1075,1000
0,616,1000
1136,795,1000
1287,919,180
1502,1153,1000
128,535,1000
762,556,180
0,187,1000
1419,880,180
798,580,180
839,819,30
1190,753,365
1040,863,1000
768,567,365
0,214,180
0,600,1000
1136,948,180
909,846,180
976,695,180
590,589,365
869,689,180
0,564,1000
0,562,365
1361,895,90
692,630,1000
1140,1022,30
1340,1071,14
732,540,1000
0,320,1000
580,435,365
1214,1034,180
540,507,1000
893,841,90
690,769,90
1169,916,180
738,530,365
984,889,1000
0,567,365
0,518,365
0,385,1000
996,901,1000
1278,995,1000
1373,1036,90
1376,811,180
0,360,1000
956,744,1000
0,243,1000
0,247,1000
0,614,1000
1244,1045,180
1008,728,180
1178,741,1000
1052,861,365
0,449,30
1114,830,1000
1238,911,1000
1260,986,90
807,839,180
0,239,1000
1388,909,180
0,406,1000
492,462,1000
0,616,1000
658,563,1000
1370,1121,180
962,861,1000
608,561,1000
0,339,1000
1052,744,1000
992,891,180
1240,1042,180
0,281,1000
1092,882,90
492,466,1000
674,619,1000
1346,1042,1000
0,365,1000
0,342,1000
640,447,365
1298,1061,1000
1084,773,1000
612,564,1000
1104,685,90
1424,1080,1000
920,658,365
0,585,1000
1141,867,1000
0,283,30
0,413,1000
0,605,1000
454,332,365
0,337,1000
0,198,1000
1168,1037,1000
0,293,1000
0,602,365
584,598,365
1362,1094,1000
0,311,1000
0,288,1000
781,812,90
1280,1003,1000
592,693,1000
608,588,1000
0,286,30
0,290,90
558,694,180
978,716,180
1439,981,90
0,577,1000
782,858,90
1287,918,180
0,416,90
0,614,365
1408,1121,90
1330,764,180
818,666,1000
128,525,1000
0,343,1000
596,625,365
1052,743,1000
1220,729,365
1242,1030,365
986,689,365
0,264,14
783,813,90
1134,963,1000
1144,671,365
0,554,1000
1282,753,180
1426,764,365
1390,1029,90
0,587,365
968,770,1000
822,599,365
104,554,1000
954,884,1000
1090,721,1000
968,894,180
1348,1105,1000
1450,1142,1000
1174,872,180
138,524,1000
0,560,1000
0,238,30
970,708,1000
1464,964,180
1046,859,365
0,597,90
0,646,1000
1130,722,365
794,658,365
754,534,365
1204,797,1000
880,702,365
1534,825,180
1436,1080,365
720,532,365
0,359,90
1114,840,1000
1148,681,90
1010,883,180
0,613,1000
0,290,1000
1080,988,30
1267,910,180
1060,890,1000
560,723,1000
960,728,365
1086,938,1000
1092,784,14
1401,1038,365
1398,741,365
0,345,1000
1218,741,1000
0,123,180
330,560,1000
1180,800,90
0,290,30
626,575,365
1116,784,180
1110,871,1000
1362,1022,365
954,785,180
1404,1115,90
1103,955,180
0,366,90
1102,780,14
0,347,30
640,625,365
956,767,1000
787,811,1000
1296,1089,30
901,852,1000
1296,803,365
1134,682,365
0,315,90
0,536,180
781,807,1000
903,954,180
